busbreakdown_id,school_year,year,month,day_of_week,hour,time_band,season,is_weekend,operator,operator_id,boro,boro_id,run_type,reason,reason_id,school_age,students_on_bus,notified_schools,notified_parents,alerted_opt,delay_minutes,on_time,incident_type,is_breakdown,occurred_ts
2088579,2025-2026,2026,5,5,7,AM_Peak,Spring,0,"G.V.C., LTD",2,Bronx,60129542144.0,Pre-K/EI,Other,25769803776.0,PreK,9,0,1,0,23.0,0,Running Late,0,2026-05-21 07:50:00
2048647,2025-2026,2026,1,3,6,AM_Peak,Winter,0,LEESEL TRANSPORTATION CORP,42949672960,Nassau County,51539607552.0,Special Ed AM Run,Problem Run,25769803777.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2026-01-20 06:30:00
2035693,2025-2026,2025,12,2,8,AM_Peak,Winter,0,PHILLIP BUS CORP,4,Manhattan,42949672960.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,2,1,0,0,38.0,0,Running Late,0,2025-12-01 08:30:00
2010846,2025-2026,2025,9,5,7,AM_Peak,Autumn,0,ALLIED TRANSIT CORP,17179869186,Queens,51539607553.0,Special Ed AM Run,Other,25769803776.0,School-Age,2,0,1,0,38.0,0,Running Late,0,2025-09-04 07:34:00
2045231,2025-2026,2026,1,4,6,AM_Peak,Winter,0,EMPIRE CHARTER SERVICE INC,8589934592,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,2,0,0,0,23.0,0,Running Late,0,2026-01-07 06:26:00
2064407,2025-2026,2026,2,6,5,OffPeak,Winter,0,PRIDE TRANSPORTATION,25769803777,Brooklyn,8589934592.0,Special Ed AM Run,Weather Conditions,0.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-02-27 05:40:00
2081643,2025-2026,2026,5,6,7,AM_Peak,Spring,0,EMPIRE CHARTER SERVICE INC,8589934592,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,5,1,1,0,23.0,0,Running Late,0,2026-05-01 07:18:00
2013003,2025-2026,2025,9,5,6,AM_Peak,Autumn,0,NYC SCHOOL BUS UMBRELLA SERVICES,25769803778,Manhattan,42949672960.0,Special Ed AM Run,Other,25769803776.0,School-Age,0,0,0,0,53.0,0,Running Late,0,2025-09-11 06:03:00
2056208,2025-2026,2026,2,3,8,AM_Peak,Winter,0,NYC SCHOOL BUS UMBRELLA SERVICES,25769803778,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,10,1,1,1,23.0,0,Running Late,0,2026-02-03 08:09:00
2035747,2025-2026,2025,12,2,13,Midday,Winter,0,NYC SCHOOL BUS UMBRELLA SERVICES,25769803778,Manhattan,42949672960.0,Special Ed PM Run,Heavy Traffic,51539607552.0,School-Age,0,1,0,1,23.0,0,Running Late,0,2025-12-01 13:57:00
2092861,2025-2026,2026,6,3,13,Midday,Summer,0,"BORO TRANSIT, INC",51539607553,Brooklyn,8589934592.0,Special Ed PM Run,Late return from Field Trip,42949672960.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2026-06-09 13:20:00
2039829,2025-2026,2025,12,6,6,AM_Peak,Winter,0,"BORO TRANSIT, INC",51539607553,Manhattan,42949672960.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2025-12-12 06:53:00
2093451,2025-2026,2026,6,5,7,AM_Peak,Summer,0,"G.V.C., LTD",2,Bronx,60129542144.0,Pre-K/EI,Other,25769803776.0,PreK,15,1,1,0,23.0,0,Running Late,0,2026-06-11 07:38:00
2050600,2025-2026,2026,1,3,7,AM_Peak,Winter,0,PIONEER TRANSPORTATION CORP,25769803776,Staten Island,34359738368.0,General Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,0,0,53.0,0,Running Late,0,2026-01-27 07:16:00
2065467,2025-2026,2026,3,2,14,PM_Peak,Spring,0,LEESEL TRANSPORTATION CORP,42949672960,Brooklyn,8589934592.0,Special Ed PM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,53.0,0,Running Late,0,2026-03-02 14:06:00
2014636,2025-2026,2025,9,3,8,AM_Peak,Autumn,0,NYC SCHOOL BUS UMBRELLA SERVICES,25769803778,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,0,0,0,38.0,0,Running Late,0,2025-09-16 08:19:00
2018187,2025-2026,2025,9,3,6,AM_Peak,Autumn,0,EMPIRE CHARTER SERVICE INC,8589934592,Brooklyn,8589934592.0,Special Ed AM Run,Other,25769803776.0,School-Age,0,0,0,0,38.0,0,Running Late,0,2025-09-30 06:51:00
2051943,2025-2026,2026,1,4,7,AM_Peak,Winter,0,PRIDE TRANSPORTATION,25769803777,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,3,1,1,0,53.0,0,Running Late,0,2026-01-28 07:25:00
2052408,2025-2026,2026,1,4,9,AM_Peak,Winter,0,LEESEL TRANSPORTATION CORP,42949672960,Manhattan,42949672960.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,3,1,1,0,53.0,0,Running Late,0,2026-01-28 09:21:00
2093914,2025-2026,2026,6,6,6,AM_Peak,Summer,0,EMPIRE CHARTER SERVICE INC,8589934592,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,0,0,0,53.0,0,Running Late,0,2026-06-12 06:30:00
2024787,2025-2026,2025,10,6,6,AM_Peak,Autumn,0,ALL AMERICAN SCHOOL BUS CORP,8589934593,Brooklyn,8589934592.0,General Ed AM Run,Other,25769803776.0,School-Age,0,1,1,1,23.0,0,Running Late,0,2025-10-24 06:34:00
2057561,2025-2026,2026,2,5,7,AM_Peak,Winter,0,LEESEL TRANSPORTATION CORP,42949672960,Nassau County,51539607552.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,3,1,1,0,75.5,0,Running Late,0,2026-02-05 07:58:00
2066637,2025-2026,2026,3,5,6,AM_Peak,Spring,0,EMPIRE STATE BUS CORP,34359738369,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,0,0,0,38.0,0,Running Late,0,2026-03-05 06:30:00
2081809,2025-2026,2026,5,6,13,Midday,Spring,0,NYC SCHOOL BUS UMBRELLA SERVICES,25769803778,Brooklyn,8589934592.0,Special Ed PM Run,Other,25769803776.0,School-Age,0,0,0,0,38.0,0,Running Late,0,2026-05-01 13:45:00
2056325,2025-2026,2026,2,3,13,Midday,Winter,0,PRIDE TRANSPORTATION,25769803777,Brooklyn,8589934592.0,Special Ed PM Run,Heavy Traffic,51539607552.0,School-Age,0,1,0,0,75.5,0,Running Late,0,2026-02-03 13:02:00
2011196,2025-2026,2025,9,6,6,AM_Peak,Autumn,0,VAN TRANS LLC,8589934594,Bronx,60129542144.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,0.0,1,Running Late,0,2025-09-05 06:13:00
2065329,2025-2026,2026,3,2,7,AM_Peak,Spring,0,ALINA SERVICES CORP,3,Queens,51539607553.0,Pre-K/EI,Other,25769803776.0,PreK,7,1,1,0,23.0,0,Running Late,0,2026-03-02 07:30:00
2033345,2025-2026,2025,11,5,7,AM_Peak,Autumn,0,HOYT TRANSPORTATION CORP,60129542145,Nassau County,51539607552.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,4,0,0,0,23.0,0,Running Late,0,2025-11-20 07:25:00
2012257,2025-2026,2025,9,3,7,AM_Peak,Autumn,0,CAREFUL BUS,17179869187,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2025-09-09 07:50:00
2017644,2025-2026,2025,9,2,6,AM_Peak,Autumn,0,L & M BUS CORP,34359738368,Manhattan,42949672960.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,1,1,1,0,75.5,0,Running Late,0,2025-09-29 06:20:00
2090903,2025-2026,2026,6,2,9,AM_Peak,Summer,0,LOGAN BUS COMPANY INC,25769803779,Queens,51539607553.0,General Ed Field Trip,Other,25769803776.0,School-Age,0,0,0,0,53.0,0,Running Late,0,2026-06-01 09:16:00
2026217,2025-2026,2025,10,4,5,OffPeak,Autumn,0,PRIDE TRANSPORTATION,25769803777,Queens,51539607553.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2025-10-29 05:10:00
2053965,2025-2026,2026,1,6,6,AM_Peak,Winter,0,NYC SCHOOL BUS UMBRELLA SERVICES,25769803778,Queens,51539607553.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,0,0,0,38.0,0,Running Late,0,2026-01-30 06:29:00
2011332,2025-2026,2025,9,6,7,AM_Peak,Autumn,0,PIONEER TRANSPORTATION CORP,25769803776,Bronx,60129542144.0,General Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2025-09-05 07:33:00
2041762,2025-2026,2025,12,4,6,AM_Peak,Winter,0,LITTLE LISA BUS CO. INC,42949672961,Bronx,60129542144.0,Special Ed AM Run,Flat Tire,34359738369.0,School-Age,0,1,1,0,,0,Breakdown,1,2025-12-17 06:30:00
2044245,2025-2026,2026,1,2,6,AM_Peak,Winter,0,L & M BUS CORP,34359738368,Brooklyn,8589934592.0,Special Ed AM Run,Mechanical Problem,34359738368.0,School-Age,0,1,1,0,,0,Breakdown,1,2026-01-05 06:58:00
2091804,2025-2026,2026,6,4,14,PM_Peak,Summer,0,VAN TRANS LLC,8589934594,Bronx,60129542144.0,Special Ed PM Run,Other,25769803776.0,School-Age,0,0,0,0,38.0,0,Running Late,0,2026-06-03 14:17:00
2076322,2025-2026,2026,4,4,8,AM_Peak,Spring,0,L & M BUS CORP,34359738368,Queens,51539607553.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,2,1,0,0,75.5,0,Running Late,0,2026-04-15 08:00:00
2019687,2025-2026,2025,10,2,7,AM_Peak,Autumn,0,"BORO TRANSIT, INC",51539607553,Brooklyn,8589934592.0,General Ed AM Run,Won`t Start,42949672961.0,School-Age,0,1,0,0,,0,Breakdown,1,2025-10-06 07:42:00
2057166,2025-2026,2026,2,5,6,AM_Peak,Winter,0,CAREFUL BUS,17179869187,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,1,0,0,0,23.0,0,Running Late,0,2026-02-05 06:08:00
2059399,2025-2026,2026,2,3,5,OffPeak,Winter,0,PRIDE TRANSPORTATION,25769803777,Queens,51539607553.0,Special Ed AM Run,Weather Conditions,0.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-02-10 05:20:00
2073641,2025-2026,2026,3,6,6,AM_Peak,Spring,0,ALLIED TRANSIT CORP,17179869186,Brooklyn,8589934592.0,General Ed AM Run,Heavy Traffic,51539607552.0,School-Age,5,1,1,0,23.0,0,Running Late,0,2026-03-27 06:31:00
2086037,2025-2026,2026,5,6,6,AM_Peak,Spring,0,VAN TRANS LLC,8589934594,Connecticut,60129542145.0,Special Ed AM Run,Other,25769803776.0,School-Age,0,1,1,0,0.0,1,Running Late,0,2026-05-15 06:10:00
2053552,2025-2026,2026,1,5,8,AM_Peak,Winter,0,"G.V.C., LTD",2,Bronx,60129542144.0,Pre-K/EI,Weather Conditions,0.0,PreK,10,1,1,0,23.0,0,Running Late,0,2026-01-29 08:53:00
2059609,2025-2026,2026,2,3,6,AM_Peak,Winter,0,LEESEL TRANSPORTATION CORP,42949672960,Nassau County,51539607552.0,Special Ed AM Run,Problem Run,25769803777.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2026-02-10 06:30:00
2055649,2025-2026,2026,2,3,5,OffPeak,Winter,0,PRIDE TRANSPORTATION,25769803777,Brooklyn,8589934592.0,Special Ed AM Run,Weather Conditions,0.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-02-03 05:10:00
2031720,2025-2026,2025,11,2,7,AM_Peak,Autumn,0,HOYT TRANSPORTATION CORP,60129542145,Queens,51539607553.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,23.0,0,Running Late,0,2025-11-17 07:23:00
2053236,2025-2026,2026,1,5,7,AM_Peak,Winter,0,PIONEER TRANSPORTATION CORP,25769803776,Staten Island,34359738368.0,General Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,0,0,0,53.0,0,Running Late,0,2026-01-29 07:47:00
2035993,2025-2026,2025,12,3,6,AM_Peak,Winter,0,EMPIRE CHARTER SERVICE INC,8589934592,Brooklyn,8589934592.0,Special Ed AM Run,Other,25769803776.0,School-Age,0,0,1,0,53.0,0,Running Late,0,2025-12-02 06:40:00
2080154,2025-2026,2026,4,2,16,PM_Peak,Spring,0,PIONEER TRANSPORTATION CORP,25769803776,Staten Island,34359738368.0,General Ed PM Run,Heavy Traffic,51539607552.0,School-Age,0,1,0,0,38.0,0,Running Late,0,2026-04-27 16:10:00
2014975,2025-2026,2025,9,4,7,AM_Peak,Autumn,0,PRIDE TRANSPORTATION,25769803777,Brooklyn,8589934592.0,Special Ed AM Run,Mechanical Problem,34359738368.0,School-Age,5,1,1,0,,0,Breakdown,1,2025-09-17 07:35:00
2040959,2025-2026,2025,12,2,14,PM_Peak,Winter,0,NYC SCHOOL BUS UMBRELLA SERVICES,25769803778,Manhattan,42949672960.0,Special Ed PM Run,Heavy Traffic,51539607552.0,School-Age,0,1,0,1,23.0,0,Running Late,0,2025-12-15 14:53:00
2012609,2025-2026,2025,9,4,6,AM_Peak,Autumn,0,PIONEER TRANSPORTATION CORP,25769803776,Staten Island,34359738368.0,General Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,0,0,53.0,0,Running Late,0,2025-09-10 06:53:00
2070207,2025-2026,2026,3,2,12,Midday,Spring,0,LEESEL TRANSPORTATION CORP,42949672960,Manhattan,42949672960.0,Special Ed PM Run,Problem Run,25769803777.0,School-Age,0,1,0,0,53.0,0,Running Late,0,2026-03-16 12:40:00
2014325,2025-2026,2025,9,3,5,OffPeak,Autumn,0,L & M BUS CORP,34359738368,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,1,1,1,0,75.5,0,Running Late,0,2025-09-16 05:20:00
2020586,2025-2026,2025,10,4,7,AM_Peak,Autumn,0,"G.V.C., LTD",2,Bronx,60129542144.0,Pre-K/EI,Heavy Traffic,51539607552.0,PreK,10,1,1,0,23.0,0,Running Late,0,2025-10-08 07:47:00
2012709,2025-2026,2025,9,4,7,AM_Peak,Autumn,0,HOYT TRANSPORTATION CORP,60129542145,Queens,51539607553.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,5,1,1,0,23.0,0,Running Late,0,2025-09-10 07:44:00
2065195,2025-2026,2026,3,2,7,AM_Peak,Spring,0,"BORO TRANSIT, INC",51539607553,Brooklyn,8589934592.0,Special Ed AM Run,Other,25769803776.0,School-Age,0,1,1,0,23.0,0,Running Late,0,2026-03-02 07:10:00
2027166,2025-2026,2025,10,5,13,Midday,Autumn,0,PRIDE TRANSPORTATION,25769803777,Queens,51539607553.0,Special Ed PM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2025-10-30 13:30:00
2021268,2025-2026,2025,10,6,6,AM_Peak,Autumn,0,CAREFUL BUS,17179869187,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,1,0,0,0,23.0,0,Running Late,0,2025-10-10 06:32:00
2094127,2025-2026,2026,6,2,5,OffPeak,Summer,0,PRIDE TRANSPORTATION,25769803777,Bronx,60129542144.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-06-15 05:10:00
2026660,2025-2026,2025,10,4,15,PM_Peak,Autumn,0,PIONEER TRANSPORTATION CORP,25769803776,Bronx,60129542144.0,General Ed PM Run,Other,25769803776.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2025-10-29 15:57:00
2023222,2025-2026,2025,10,6,14,PM_Peak,Autumn,0,PIONEER TRANSPORTATION CORP,25769803776,Staten Island,34359738368.0,General Ed PM Run,Heavy Traffic,51539607552.0,School-Age,0,1,0,0,23.0,0,Running Late,0,2025-10-17 14:20:00
2057406,2025-2026,2026,2,5,7,AM_Peak,Winter,0,PIONEER TRANSPORTATION CORP,25769803776,Bronx,60129542144.0,General Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2026-02-05 07:31:00
2035104,2025-2026,2025,11,4,6,AM_Peak,Autumn,0,LEESEL TRANSPORTATION CORP,42949672960,Nassau County,51539607552.0,Special Ed AM Run,Problem Run,25769803777.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2025-11-26 06:00:00
2078485,2025-2026,2026,4,4,7,AM_Peak,Spring,0,ALL AMERICAN SCHOOL BUS CORP,8589934593,Nassau County,51539607552.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,0,1,23.0,0,Running Late,0,2026-04-22 07:06:00
2096503,2025-2026,2026,6,6,6,AM_Peak,Summer,0,L & M BUS CORP,34359738368,Queens,51539607553.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-06-26 06:30:00
2053239,2025-2026,2026,1,5,7,AM_Peak,Winter,0,PIONEER TRANSPORTATION CORP,25769803776,Bronx,60129542144.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,12,0,0,0,23.0,0,Running Late,0,2026-01-29 07:47:00
2081636,2025-2026,2026,5,6,7,AM_Peak,Spring,0,LOGAN BUS COMPANY INC,25769803779,Brooklyn,8589934592.0,General Ed AM Run,Other,25769803776.0,School-Age,0,0,0,0,53.0,0,Running Late,0,2026-05-01 07:18:00
2081860,2025-2026,2026,5,6,14,PM_Peak,Spring,0,VAN TRANS LLC,8589934594,Bronx,60129542144.0,Special Ed PM Run,Heavy Traffic,51539607552.0,School-Age,0,0,0,0,0.0,1,Running Late,0,2026-05-01 14:29:00
2078937,2025-2026,2026,4,5,6,AM_Peak,Spring,0,ALLIED TRANSIT CORP,17179869186,Manhattan,42949672960.0,Special Ed AM Run,Other,25769803776.0,School-Age,1,1,1,0,23.0,0,Running Late,0,2026-04-23 06:55:00
2072078,2025-2026,2026,3,2,12,Midday,Spring,0,LEESEL TRANSPORTATION CORP,42949672960,Manhattan,42949672960.0,Special Ed PM Run,Problem Run,25769803777.0,School-Age,0,1,0,0,53.0,0,Running Late,0,2026-03-23 12:40:00
2050451,2025-2026,2026,1,3,6,AM_Peak,Winter,0,PIONEER TRANSPORTATION CORP,25769803776,Staten Island,34359738368.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,38.0,0,Running Late,0,2026-01-27 06:50:00
2010702,2025-2026,2025,9,5,6,AM_Peak,Autumn,0,PIONEER TRANSPORTATION CORP,25769803776,Staten Island,34359738368.0,General Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,0,0,38.0,0,Running Late,0,2025-09-04 06:58:00
2048968,2025-2026,2026,1,3,13,Midday,Winter,0,LEESEL TRANSPORTATION CORP,42949672960,Manhattan,42949672960.0,Special Ed PM Run,Problem Run,25769803777.0,School-Age,0,1,0,0,53.0,0,Running Late,0,2026-01-20 13:00:00
2023038,2025-2026,2025,10,6,7,AM_Peak,Autumn,0,ALLIED TRANSIT CORP,17179869186,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,18,0,0,0,23.0,0,Running Late,0,2025-10-17 07:35:00
2032413,2025-2026,2025,11,3,7,AM_Peak,Autumn,0,LEESEL TRANSPORTATION CORP,42949672960,Bronx,60129542144.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2025-11-18 07:00:00
2022108,2025-2026,2025,10,4,7,AM_Peak,Autumn,0,PIONEER TRANSPORTATION CORP,25769803776,Staten Island,34359738368.0,General Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,0,0,38.0,0,Running Late,0,2025-10-15 07:00:00
2028683,2025-2026,2025,11,4,13,Midday,Autumn,0,PRIDE TRANSPORTATION,25769803777,Brooklyn,8589934592.0,Special Ed PM Run,Heavy Traffic,51539607552.0,School-Age,0,1,0,0,75.5,0,Running Late,0,2025-11-05 13:04:00
2076608,2025-2026,2026,4,5,6,AM_Peak,Spring,0,SNT BUS INC,17179869184,Brooklyn,8589934592.0,General Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,23.0,0,Running Late,0,2026-04-16 06:54:00
2010859,2025-2026,2025,9,5,6,AM_Peak,Autumn,0,PRIDE TRANSPORTATION,25769803777,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2025-09-04 06:30:00
2093200,2025-2026,2026,6,4,13,Midday,Summer,0,"BORO TRANSIT, INC",51539607553,Brooklyn,8589934592.0,General Ed PM Run,Late return from Field Trip,42949672960.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2026-06-10 13:40:00
2034356,2025-2026,2025,11,2,8,AM_Peak,Autumn,0,"G.V.C., LTD",2,Bronx,60129542144.0,Pre-K/EI,Heavy Traffic,51539607552.0,PreK,14,1,1,0,23.0,0,Running Late,0,2025-11-24 08:02:00
2089932,2025-2026,2026,5,5,9,AM_Peak,Spring,0,LOGAN BUS COMPANY INC,25769803779,Brooklyn,8589934592.0,General Ed Field Trip,Other,25769803776.0,School-Age,0,0,0,0,53.0,0,Running Late,0,2026-05-28 09:57:00
2072613,2025-2026,2026,3,4,5,OffPeak,Spring,0,PRIDE TRANSPORTATION,25769803777,Queens,51539607553.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-03-25 05:10:00
2078478,2025-2026,2026,4,4,7,AM_Peak,Spring,0,PRIDE TRANSPORTATION,25769803777,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-04-22 07:05:00
2040082,2025-2026,2025,12,6,8,AM_Peak,Winter,0,PIONEER TRANSPORTATION CORP,25769803776,Staten Island,34359738368.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,38.0,0,Running Late,0,2025-12-12 08:12:00
2090480,2025-2026,2026,5,6,13,Midday,Spring,0,NYC SCHOOL BUS UMBRELLA SERVICES,25769803778,Brooklyn,8589934592.0,Special Ed PM Run,Heavy Traffic,51539607552.0,School-Age,0,1,0,1,23.0,0,Running Late,0,2026-05-29 13:58:00
2086372,2025-2026,2026,5,6,9,AM_Peak,Spring,0,PRIDE TRANSPORTATION,25769803777,Brooklyn,8589934592.0,Special Ed Field Trip,Mechanical Problem,34359738368.0,School-Age,0,1,0,0,,0,Breakdown,1,2026-05-15 09:24:00
2014865,2025-2026,2025,9,4,6,AM_Peak,Autumn,0,HOYT TRANSPORTATION CORP,60129542145,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,2,1,1,0,23.0,0,Running Late,0,2025-09-17 06:51:00
2011737,2025-2026,2025,9,2,7,AM_Peak,Autumn,0,PIONEER TRANSPORTATION CORP,25769803776,Staten Island,34359738368.0,General Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,0,0,0,53.0,0,Running Late,0,2025-09-08 07:47:00
2069237,2025-2026,2026,3,5,8,AM_Peak,Spring,0,LEESEL TRANSPORTATION CORP,42949672960,Manhattan,42949672960.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2026-03-12 08:00:00
2040028,2025-2026,2025,12,6,6,AM_Peak,Winter,0,PRIDE TRANSPORTATION,25769803777,Queens,51539607553.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,0,0,75.5,0,Running Late,0,2025-12-12 06:10:00
2088786,2025-2026,2026,5,6,5,OffPeak,Spring,0,PRIDE TRANSPORTATION,25769803777,Queens,51539607553.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-05-22 05:20:00
2042450,2025-2026,2025,12,5,9,AM_Peak,Winter,0,PIONEER TRANSPORTATION CORP,25769803776,Bronx,60129542144.0,General Ed Field Trip,Heavy Traffic,51539607552.0,School-Age,0,1,0,0,0.0,1,Running Late,0,2025-12-18 09:32:00
2080597,2025-2026,2026,4,4,5,OffPeak,Spring,0,PRIDE TRANSPORTATION,25769803777,Queens,51539607553.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-04-29 05:30:00
2032238,2025-2026,2025,11,3,7,AM_Peak,Autumn,0,EMPIRE CHARTER SERVICE INC,8589934592,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,4,0,0,0,23.0,0,Running Late,0,2025-11-18 07:04:00
2040735,2025-2026,2025,12,2,7,AM_Peak,Winter,0,PIONEER TRANSPORTATION CORP,25769803776,Bronx,60129542144.0,General Ed AM Run,Weather Conditions,0.0,School-Age,0,1,0,0,38.0,0,Running Late,0,2025-12-15 07:20:00
2083932,2025-2026,2026,5,6,8,AM_Peak,Spring,0,PHILLIP BUS CORP,4,Manhattan,42949672960.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,2,1,0,0,38.0,0,Running Late,0,2026-05-08 08:24:00
2063006,2025-2026,2026,2,4,7,AM_Peak,Winter,0,PIONEER TRANSPORTATION CORP,25769803776,Staten Island,34359738368.0,General Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,0,0,53.0,0,Running Late,0,2026-02-25 07:08:00
2049825,2025-2026,2026,1,5,14,PM_Peak,Winter,0,PRIDE TRANSPORTATION,25769803777,Queens,51539607553.0,Special Ed PM Run,Mechanical Problem,34359738368.0,School-Age,11,1,1,0,,0,Breakdown,1,2026-01-22 14:30:00
2030587,2025-2026,2025,11,4,15,PM_Peak,Autumn,0,PIONEER TRANSPORTATION CORP,25769803776,Staten Island,34359738368.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,0,0,38.0,0,Running Late,0,2025-11-12 15:10:00
2057064,2025-2026,2026,2,4,14,PM_Peak,Winter,0,"BORO TRANSIT, INC",51539607553,Brooklyn,8589934592.0,General Ed PM Run,Other,25769803776.0,School-Age,0,1,0,0,23.0,0,Running Late,0,2026-02-04 14:00:00
2071264,2025-2026,2026,3,5,6,AM_Peak,Spring,0,ALL AMERICAN SCHOOL BUS CORP,8589934593,Brooklyn,8589934592.0,General Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,1,23.0,0,Running Late,0,2026-03-19 06:00:00
2058733,2025-2026,2026,2,2,7,AM_Peak,Winter,0,NYC SCHOOL BUS UMBRELLA SERVICES,25769803778,Nassau County,51539607552.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,0,0,0,38.0,0,Running Late,0,2026-02-09 07:02:00
2019678,2025-2026,2025,10,2,7,AM_Peak,Autumn,0,EMPIRE CHARTER SERVICE INC,8589934592,Queens,51539607553.0,Special Ed AM Run,Other,25769803776.0,School-Age,6,0,0,0,23.0,0,Running Late,0,2025-10-06 07:36:00
2037872,2025-2026,2025,12,2,6,AM_Peak,Winter,0,PRIDE TRANSPORTATION,25769803777,Queens,51539607553.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2025-12-08 06:10:00
